snapshot_date,commence_time,home_team,away_team,market,player,selection,line,american_odds,book,model_probability,edge,calibrated_probability,calibrated_edge,gates_in_force,settled_at,outcome,actual,profit_units
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Hunter Henry,over,19.5,-335,betrivers,0.7169,-0.0532149425287356,0.5166115300518261,-0.2535034124769094,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,26.0,0.29850746268656714
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Hunter Henry,over,49.5,205,betrivers,0.30535,-0.0225188524590163,0.1811309155063939,-0.1467379369526223,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,26.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Romeo Doubs,over,69.5,425,betrivers,0.1785,-0.0119761904761904,0.01,-0.1804761904761904,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,reception_yards,Rhamondre Stevenson,over,39.5,245,betrivers,0.1686,-0.1212550724637681,0.01,-0.2798550724637681,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,44.0,2.45
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Jaxon Smith-Njigba,over,6.5,100,betrivers,0.3173,-0.1826999999999999,0.1861464704071841,-0.3138535295928158,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,8.0,1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,AJ Barner,over,2.5,-141,betrivers,0.486,-0.0990622406639004,0.3001696379001911,-0.2848926027637093,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,2.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,A.J. Brown,over,4.5,-162,betrivers,0.63675,0.0184293893129771,0.4823409314427279,-0.135979679244295,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,George Holani,over,1.5,-165,betrivers,0.44675,-0.1758915094339622,0.2523364485981307,-0.3703050608358315,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Rashid Shaheed,over,2.5,102,betrivers,0.66185,0.166800495049505,0.5001770107312755,0.0051275057807804,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,1.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Romeo Doubs,over,3.5,118,betrivers,0.4971,0.0383844036697247,0.3568872987477638,-0.1018282975825113,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Cooper Kupp,over,2.5,-130,betrivers,0.77135,0.2061326086956522,0.5459541640858157,-0.0192632272185321,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,2.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,DeMario Douglas,over,1.5,-180,betrivers,0.83535,0.1924928571428571,0.5940860215053766,-0.0487711213517663,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,5.0,0.5555555555555556
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Hunter Henry,over,3.5,130,betrivers,0.4586,0.0238173913043478,0.2710664617367807,-0.1637161469588715,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Rhamondre Stevenson,over,3.5,106,betrivers,0.39905,-0.0863868932038834,0.2361111111111112,-0.2493257820927723,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,5.0,1.06
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,AJ Barner,over,3.5,180,betrivers,0.2923,-0.0648428571428571,0.1671826625386997,-0.1899601946041574,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,2.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Jaxon Smith-Njigba,over,6.5,100,betrivers,0.3173,-0.1826999999999999,0.1861464704071841,-0.3138535295928158,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,8.0,1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Jaxon Smith-Njigba,over,4.5,-435,betrivers,0.61925,-0.1938341121495327,0.4476936201428151,-0.3653904920067175,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,8.0,0.22988505747126436
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Cooper Kupp,over,2.5,-129,betrivers,0.77135,0.2080312227074235,0.5459541640858157,-0.0173646132067607,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,2.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,AJ Barner,over,1.5,-480,betrivers,0.7063,-0.1212862068965516,0.5006361323155213,-0.3269500745810304,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,2.0,0.20833333333333334
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,A.J. Brown,over,5.5,128,betrivers,0.4636,0.0250035087719298,0.275862068965517,-0.162734422262553,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,A.J. Brown,over,3.5,-375,betrivers,0.7945,0.0050263157894736,0.5465116279069768,-0.2429620563035495,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Romeo Doubs,over,2.5,-220,betrivers,0.7114,0.0239,0.5006361323155213,-0.1868638676844787,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Cooper Kupp,over,1.5,-420,betrivers,0.8826,0.0749076923076923,0.6507464342633504,-0.1569458734289572,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,2.0,0.23809523809523808
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Rashid Shaheed,over,3.5,265,betrivers,0.43965,0.1656773972602739,0.2523364485981307,-0.0216361541415952,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,1.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Rashid Shaheed,over,1.5,-315,betrivers,0.8562,0.0971638554216867,0.5940860215053766,-0.1649501230729366,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,1.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,AJ Barner,over,2.5,-139,betrivers,0.486,-0.0955899581589958,0.3001696379001911,-0.2814203202588047,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,2.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Romeo Doubs,over,3.5,120,betrivers,0.4971,0.0425545454545454,0.3568872987477638,-0.0976581557976906,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Jaxon Smith-Njigba,over,5.5,-195,betrivers,0.46035,-0.2006669491525424,0.2742333721708518,-0.3867835769816905,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,8.0,0.5128205128205128
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,AJ Barner,over,4.5,420,betrivers,0.167,-0.0253076923076923,0.037037037037037,-0.1552706552706553,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,2.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Jaxon Smith-Njigba,over,7.5,180,betrivers,0.20635,-0.1507928571428571,0.040653652765454,-0.3164892043774031,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,8.0,1.8
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Cooper Kupp,over,3.5,188,betrivers,0.64135,0.2941277777777777,0.484029484029484,0.1368072618072618,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,2.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Rashid Shaheed,over,2.5,104,betrivers,0.66185,0.1716539215686275,0.5001770107312755,0.0099809322999029,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,1.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Jaxon Smith-Njigba,over,8.5,320,betrivers,0.12605,-0.112045238095238,0.037037037037037,-0.201058201058201,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,8.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,A.J. Brown,over,6.5,235,betrivers,0.3038,0.0052925373134328,0.1671826625386997,-0.1313248001478674,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,A.J. Brown,over,4.5,-159,betrivers,0.63675,0.0228503861003861,0.4823409314427279,-0.131558682456886,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Romeo Doubs,over,4.5,270,betrivers,0.30315,0.0328797297297296,0.1671826625386997,-0.1030876077315705,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Rhamondre Stevenson,over,4.5,230,betrivers,0.23305,-0.069980303030303,0.0718032140392389,-0.2312270889910641,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,5.0,2.3
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Rhamondre Stevenson,over,3.5,108,betrivers,0.39905,-0.0817192307692307,0.2361111111111112,-0.2446581196581196,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,5.0,1.08
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Rhamondre Stevenson,over,2.5,-235,betrivers,0.61105,-0.0904425373134328,0.4465408805031446,-0.2549516568102882,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,5.0,0.425531914893617
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Rhamondre Stevenson,over,1.5,-835,betrivers,0.815,-0.078048128342246,0.5606827238724574,-0.3323654044697886,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,5.0,0.11976047904191617
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Hunter Henry,over,4.5,290,betrivers,0.2838,0.0273897435897436,0.1671826625386997,-0.0892275938715566,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Hunter Henry,over,2.5,-205,betrivers,0.6633,-0.0088311475409835,0.500337426706494,-0.1717937208344896,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.4878048780487805
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Hunter Henry,over,1.5,-715,betrivers,0.8456,-0.0317006134969325,0.5940860215053766,-0.2832145919915559,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,3.0,0.13986013986013987
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Hunter Henry,over,3.5,130,betrivers,0.4586,0.0238173913043478,0.2710664617367807,-0.1637161469588715,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,DeMario Douglas,over,2.5,175,betrivers,0.63055,0.2669136363636364,0.473053892215569,0.1094175285792053,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,5.0,1.75
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,DeMario Douglas,over,1.5,-180,betrivers,0.83535,0.1924928571428571,0.5940860215053766,-0.0487711213517663,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,5.0,0.5555555555555556
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,Cooper Kupp,over,4.5,420,betrivers,0.5113,0.3189923076923077,0.3568872987477638,0.1645796064400715,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,2.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,A.J. Brown,over,7.5,430,betrivers,0.18555,-0.0031292452830188,0.037037037037037,-0.1516422082459818,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,3.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,George Holani,over,2.5,180,betrivers,0.1943,-0.1628428571428571,0.037037037037037,-0.3201058201058201,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,receptions,George Holani,over,1.5,-165,betrivers,0.44675,-0.1758915094339622,0.2523364485981307,-0.3703050608358315,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_attempts,Rhamondre Stevenson,over,19.5,270,betrivers,0.09785,-0.1724202702702703,0.01,-0.2602702702702703,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,18.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_attempts,Rhamondre Stevenson,over,14.5,-167,betrivers,0.2955,-0.3299681647940075,0.1039603960396039,-0.5215077687544035,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,18.0,0.5988023952095808
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_attempts,Drake Maye,over,4.5,-162,betrivers,0.62735,0.009029389312977,0.4955595026642986,-0.1227611080227243,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,7.0,0.6172839506172839
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_longest,George Holani,over,9.5,106,betrivers,0.36335,-0.1220868932038835,0.1848576620230163,-0.3005792311808671,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,9.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_longest,George Holani,under,9.5,-141,betrivers,0.6366499999999999,0.0515877593360994,0.5095298602287165,-0.0755323804351839,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,9.0,0.7092198581560284
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_longest,Drake Maye,over,11.5,-115,betrivers,0.4532,-0.0816837209302325,0.2937007874015747,-0.2411829335286577,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,16.0,0.8695652173913043
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_longest,Drake Maye,under,11.5,-115,betrivers,0.5468,0.0119162790697674,0.4070866141732282,-0.1277971067570043,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,16.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_longest,Sam Darnold,over,5.5,-107,betrivers,0.4992,-0.0177082125603864,0.3494245911568746,-0.1674836214035118,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_longest,Sam Darnold,under,5.5,-125,betrivers,0.5008,-0.0547555555555555,0.3513628104179285,-0.204192745137627,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,0.0,0.8
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_longest,Rhamondre Stevenson,over,13.5,-107,betrivers,0.4775,-0.0394082125603864,0.3231374924288309,-0.1937707201315555,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,12.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_longest,Rhamondre Stevenson,under,13.5,-125,betrivers,0.5225,-0.0330555555555556,0.3776499091459721,-0.1779056464095835,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,12.0,0.8
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rhamondre Stevenson,over,57.5,-118,betrivers,0.375,-0.1662844036697247,0.2764836881711286,-0.2648007154985961,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,51.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rhamondre Stevenson,under,57.5,-113,betrivers,0.625,0.0944835680751173,0.4967081199707387,-0.0338083119541438,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,51.0,0.8849557522123894
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Sam Darnold,over,5.5,-112,betrivers,0.6487,0.1203981132075472,0.4967081199707387,-0.031593766821714,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Sam Darnold,under,5.5,-120,betrivers,0.3512999999999999,-0.1941545454545454,0.2585669781931465,-0.2868875672613988,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,0.0,0.8333333333333334
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rashid Shaheed,over,2.5,-110,betrivers,0.5887,0.0648904761904761,0.4805013927576602,-0.0433081310518636,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rashid Shaheed,under,2.5,-121,betrivers,0.4113,-0.1362113122171946,0.3333333333333333,-0.2141779788838612,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,0.0,0.8264462809917356
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Drake Maye,over,24.5,-112,betrivers,0.481,-0.0473018867924528,0.3333333333333333,-0.1949685534591194,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,47.0,0.8928571428571429
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Drake Maye,under,24.5,-118,betrivers,0.519,-0.0222844036697247,0.4067708960710443,-0.1345135075986804,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,47.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,George Holani,over,19.5,-113,betrivers,0.39645,-0.1340664319248826,0.318077519379845,-0.2124389125450376,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,29.0,0.8849557522123894
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,George Holani,under,19.5,-118,betrivers,0.60355,0.0622655963302752,0.4805013927576602,-0.0607830109120645,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,29.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rhamondre Stevenson,over,79.5,250,betrivers,0.1831,-0.1026142857142856,0.01,-0.2757142857142857,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,51.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rashid Shaheed,over,19.5,300,betrivers,0.1312,-0.1187999999999999,0.01,-0.24,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,0.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Drake Maye,over,49.5,420,betrivers,0.15285,-0.0394576923076923,0.01,-0.1823076923076923,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,47.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rhamondre Stevenson,over,49.5,-190,betrivers,0.46855,-0.1866224137931034,0.3333333333333333,-0.32183908045977,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,51.0,0.5263157894736842
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Drake Maye,over,29.5,130,betrivers,0.38555,-0.0492326086956521,0.3001113494545924,-0.1346712592410597,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,47.0,1.3
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Rhamondre Stevenson,over,59.5,-105,betrivers,0.3522,-0.1599951219512195,0.2585669781931465,-0.2536281437580729,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,51.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,Drake Maye,over,19.5,-175,betrivers,0.5927,-0.0436636363636363,0.4805013927576602,-0.1558622436059761,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,47.0,0.5714285714285714
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,rush_yards,George Holani,over,29.5,230,betrivers,0.22505,-0.077980303030303,0.0712986779924628,-0.2317316250378402,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,29.0,-1.0
